,seed,nodes,constrained,method_OL,method_OA,method_NO,component,B_est,B_real,info_lost,number_of_iterations,max_iterations
59269,40,3900,0,0,0,1,7,0.097244106,0.0,0.033076923,20,200
59270,40,3900,0,0,0,1,8,-1.1384127,-1.0,0.033076923,20,200
59271,40,3900,0,0,0,1,9,-0.64779526,0.0,0.033076923,20,200
59272,40,3900,0,0,0,1,10,0.5602265,1.0,0.033076923,20,200
59273,40,3900,0,0,0,1,11,-1.5201741,-1.0,0.033076923,20,200
59274,40,3900,0,0,0,1,12,-3.3552423,-4.0,0.033076923,20,200
59275,40,3900,0,0,0,1,13,0.9951417,0.0,0.033076923,20,200
59276,40,3900,0,0,0,1,14,4.762363,4.0,0.033076923,20,200
59277,40,3900,0,0,0,1,15,0.48141316,0.0,0.033076923,20,200
59278,40,3900,0,0,0,1,16,-3.150963,-4.0,0.033076923,20,200
59279,40,3900,0,0,0,1,17,4.6231074,4.0,0.033076923,20,200
59280,40,3900,0,0,0,1,18,4.090857,5.0,0.033076923,20,200
59281,40,3900,0,0,0,1,19,3.7326415,5.0,0.033076923,20,200
59282,40,3900,0,0,0,1,20,1.9627751,3.0,0.033076923,20,200
59283,41,3900,0,1,0,0,0,1.1266617,1.0,0.0,3,200
59284,41,3900,0,1,0,0,1,0.11315046,0.0,0.0,3,200
59285,41,3900,0,1,0,0,2,-0.87930167,-1.0,0.0,3,200
59286,41,3900,0,1,0,0,3,0.1920465,0.0,0.0,3,200
59287,41,3900,0,1,0,0,4,1.1815648,1.0,0.0,3,200
59288,41,3900,0,1,0,0,5,-0.8807724,-1.0,0.0,3,200
59289,41,3900,0,1,0,0,6,0.82807064,1.0,0.0,3,200
59290,41,3900,0,1,0,0,7,-0.10723656,0.0,0.0,3,200
59291,41,3900,0,1,0,0,8,-1.147952,-1.0,0.0,3,200
59292,41,3900,0,1,0,0,9,-0.12891349,0.0,0.0,3,200
59293,41,3900,0,1,0,0,10,0.9253438,1.0,0.0,3,200
59294,41,3900,0,1,0,0,11,-1.0413231,-1.0,0.0,3,200
59295,41,3900,0,1,0,0,12,-4.165776,-4.0,0.0,3,200
59296,41,3900,0,1,0,0,13,-0.024167366,0.0,0.0,3,200
59297,41,3900,0,1,0,0,14,3.8745048,4.0,0.0,3,200
59298,41,3900,0,1,0,0,15,-0.021423377,0.0,0.0,3,200
59299,41,3900,0,1,0,0,16,-3.9040358,-4.0,0.0,3,200
59300,41,3900,0,1,0,0,17,4.0311904,4.0,0.0,3,200
59301,41,3900,0,1,0,0,18,5.075168,5.0,0.0,3,200
59302,41,3900,0,1,0,0,19,4.9418845,5.0,0.0,3,200
59303,41,3900,0,1,0,0,20,3.029329,3.0,0.0,3,200
59304,41,3900,0,0,1,0,0,0.43769795,1.0,0.030256411,6,200
59305,41,3900,0,0,1,0,1,-0.48134923,0.0,0.030256411,6,200
59306,41,3900,0,0,1,0,2,-1.4537417,-1.0,0.030256411,6,200
59307,41,3900,0,0,1,0,3,-0.5445137,0.0,0.030256411,6,200
59308,41,3900,0,0,1,0,4,0.46990493,1.0,0.030256411,6,200
59309,41,3900,0,0,1,0,5,-1.5701228,-1.0,0.030256411,6,200
59310,41,3900,0,0,1,0,6,1.411546,1.0,0.030256411,6,200
59311,41,3900,0,0,1,0,7,0.3834457,0.0,0.030256411,6,200
59312,41,3900,0,0,1,0,8,-0.7013932,-1.0,0.030256411,6,200
59313,41,3900,0,0,1,0,9,0.36905798,0.0,0.030256411,6,200
59314,41,3900,0,0,1,0,10,1.3926836,1.0,0.030256411,6,200
59315,41,3900,0,0,1,0,11,-0.61229336,-1.0,0.030256411,6,200
59316,41,3900,0,0,1,0,12,-3.1939971,-4.0,0.030256411,6,200
59317,41,3900,0,0,1,0,13,0.93695974,0.0,0.030256411,6,200
59318,41,3900,0,0,1,0,14,4.7977815,4.0,0.030256411,6,200
59319,41,3900,0,0,1,0,15,0.7626085,0.0,0.030256411,6,200
59320,41,3900,0,0,1,0,16,-3.1305618,-4.0,0.030256411,6,200
59321,41,3900,0,0,1,0,17,4.7627735,4.0,0.030256411,6,200
59322,41,3900,0,0,1,0,18,3.7580688,5.0,0.030256411,6,200
59323,41,3900,0,0,1,0,19,3.6361873,5.0,0.030256411,6,200
59324,41,3900,0,0,1,0,20,1.7677624,3.0,0.030256411,6,200
59325,41,3900,0,0,0,1,0,-0.4606275,1.0,0.032051284,20,200
59326,41,3900,0,0,0,1,1,0.4730405,0.0,0.032051284,20,200
59327,41,3900,0,0,0,1,2,-1.4107441,-1.0,0.032051284,20,200
59328,41,3900,0,0,0,1,3,0.42011166,0.0,0.032051284,20,200
59329,41,3900,0,0,0,1,4,-0.5829617,1.0,0.032051284,20,200
59330,41,3900,0,0,0,1,5,-1.6364558,-1.0,0.032051284,20,200
59331,41,3900,0,0,0,1,6,0.3374065,1.0,0.032051284,20,200
59332,41,3900,0,0,0,1,7,1.4017098,0.0,0.032051284,20,200
59333,41,3900,0,0,0,1,8,-0.7086296,-1.0,0.032051284,20,200
59334,41,3900,0,0,0,1,9,1.4377166,0.0,0.032051284,20,200
59335,41,3900,0,0,0,1,10,0.452114,1.0,0.032051284,20,200
59336,41,3900,0,0,0,1,11,-0.5617045,-1.0,0.032051284,20,200
59337,41,3900,0,0,0,1,12,0.98664206,-4.0,0.032051284,20,200
59338,41,3900,0,0,0,1,13,-3.114801,0.0,0.032051284,20,200
59339,41,3900,0,0,0,1,14,4.821895,4.0,0.032051284,20,200
59340,41,3900,0,0,0,1,15,-3.1286879,0.0,0.032051284,20,200
59341,41,3900,0,0,0,1,16,0.79408795,-4.0,0.032051284,20,200
59342,41,3900,0,0,0,1,17,4.81325,4.0,0.032051284,20,200
59343,41,3900,0,0,0,1,18,3.619985,5.0,0.032051284,20,200
59344,41,3900,0,0,0,1,19,3.6914988,5.0,0.032051284,20,200
59345,41,3900,0,0,0,1,20,1.7287395,3.0,0.032051284,20,200
59346,42,3900,0,1,0,0,0,1.0122613,1.0,0.0,3,200
59347,42,3900,0,1,0,0,1,-0.03769634,0.0,0.0,3,200
59348,42,3900,0,1,0,0,2,-1.0535343,-1.0,0.0,3,200
59349,42,3900,0,1,0,0,3,-0.1225759,0.0,0.0,3,200
59350,42,3900,0,1,0,0,4,0.8362587,1.0,0.0,3,200
59351,42,3900,0,1,0,0,5,-1.163324,-1.0,0.0,3,200
59352,42,3900,0,1,0,0,6,0.84469336,1.0,0.0,3,200
59353,42,3900,0,1,0,0,7,-0.11699799,0.0,0.0,3,200
59354,42,3900,0,1,0,0,8,-1.1238873,-1.0,0.0,3,200
59355,42,3900,0,1,0,0,9,0.14286433,0.0,0.0,3,200
59356,42,3900,0,1,0,0,10,1.1877896,1.0,0.0,3,200
59357,42,3900,0,1,0,0,11,-0.8469825,-1.0,0.0,3,200
59358,42,3900,0,1,0,0,12,-4.379476,-4.0,0.0,3,200
59359,42,3900,0,1,0,0,13,-0.44886726,0.0,0.0,3,200
59360,42,3900,0,1,0,0,14,3.5308735,4.0,0.0,3,200
59361,42,3900,0,1,0,0,15,-0.19319409,0.0,0.0,3,200
59362,42,3900,0,1,0,0,16,-4.2190967,-4.0,0.0,3,200
59363,42,3900,0,1,0,0,17,3.7429357,4.0,0.0,3,200
59364,42,3900,0,1,0,0,18,5.2307496,5.0,0.0,3,200
59365,42,3900,0,1,0,0,19,5.272876,5.0,0.0,3,200
59366,42,3900,0,1,0,0,20,3.3077054,3.0,0.0,3,200
59367,42,3900,0,0,1,0,0,0.32741565,1.0,0.03769231,6,200
59368,42,3900,0,0,1,0,1,-0.7647464,0.0,0.03769231,6,200
59369,42,3900,0,0,1,0,2,-1.6876074,-1.0,0.03769231,6,200
59370,42,3900,0,0,1,0,3,-0.56098694,0.0,0.03769231,6,200
59371,42,3900,0,0,1,0,4,0.36137262,1.0,0.03769231,6,200
59372,42,3900,0,0,1,0,5,-1.6740577,-1.0,0.03769231,6,200
59373,42,3900,0,0,1,0,6,1.4346951,1.0,0.03769231,6,200
59374,42,3900,0,0,1,0,7,0.5543069,0.0,0.03769231,6,200
59375,42,3900,0,0,1,0,8,-0.5607727,-1.0,0.03769231,6,200
59376,42,3900,0,0,1,0,9,0.40408683,0.0,0.03769231,6,200
59377,42,3900,0,0,1,0,10,1.5290363,1.0,0.03769231,6,200
59378,42,3900,0,0,1,0,11,-0.48033264,-1.0,0.03769231,6,200
59379,42,3900,0,0,1,0,12,-3.2225518,-4.0,0.03769231,6,200
59380,42,3900,0,0,1,0,13,0.7897295,0.0,0.03769231,6,200
59381,42,3900,0,0,1,0,14,4.76444,4.0,0.03769231,6,200
59382,42,3900,0,0,1,0,15,0.80202186,0.0,0.03769231,6,200
59383,42,3900,0,0,1,0,16,-3.1407208,-4.0,0.03769231,6,200
59384,42,3900,0,0,1,0,17,4.8527446,4.0,0.03769231,6,200
59385,42,3900,0,0,1,0,18,3.7659533,5.0,0.03769231,6,200
59386,42,3900,0,0,1,0,19,3.715259,5.0,0.03769231,6,200
59387,42,3900,0,0,1,0,20,1.7482414,3.0,0.03769231,6,200
59388,42,3900,0,0,0,1,0,-0.73406655,1.0,0.039230768,21,200
59389,42,3900,0,0,0,1,1,0.37285638,0.0,0.039230768,21,200
59390,42,3900,0,0,0,1,2,-1.6370105,-1.0,0.039230768,21,200
59391,42,3900,0,0,0,1,3,0.30907083,0.0,0.039230768,21,200
59392,42,3900,0,0,0,1,4,-0.60735637,1.0,0.039230768,21,200
59393,42,3900,0,0,0,1,5,-1.726144,-1.0,0.039230768,21,200
59394,42,3900,0,0,0,1,6,0.4300448,1.0,0.039230768,21,200
59395,42,3900,0,0,0,1,7,1.3649282,0.0,0.039230768,21,200
59396,42,3900,0,0,0,1,8,-0.6397127,-1.0,0.039230768,21,200
59397,42,3900,0,0,0,1,9,1.53298,0.0,0.039230768,21,200
59398,42,3900,0,0,0,1,10,0.46863946,1.0,0.039230768,21,200
59399,42,3900,0,0,0,1,11,-0.4790822,-1.0,0.039230768,21,200
59400,42,3900,0,0,0,1,12,0.67350453,-4.0,0.039230768,21,200
59401,42,3900,0,0,0,1,13,-3.2627032,0.0,0.039230768,21,200
59402,42,3900,0,0,0,1,14,4.6462502,4.0,0.039230768,21,200
59403,42,3900,0,0,0,1,15,-3.3073676,0.0,0.039230768,21,200
59404,42,3900,0,0,0,1,16,0.71360534,-4.0,0.039230768,21,200
59405,42,3900,0,0,0,1,17,4.74058,4.0,0.039230768,21,200
59406,42,3900,0,0,0,1,18,3.8606923,5.0,0.039230768,21,200
59407,42,3900,0,0,0,1,19,3.82326,5.0,0.039230768,21,200
59408,42,3900,0,0,0,1,20,1.8613262,3.0,0.039230768,21,200
59409,43,3900,0,1,0,0,0,1.3013821,1.0,0.0,3,200
59410,43,3900,0,1,0,0,1,0.3435567,0.0,0.0,3,200
59411,43,3900,0,1,0,0,2,-0.6713317,-1.0,0.0,3,200
59412,43,3900,0,1,0,0,3,0.24495289,0.0,0.0,3,200
59413,43,3900,0,1,0,0,4,1.2356822,1.0,0.0,3,200
59414,43,3900,0,1,0,0,5,-0.76538336,-1.0,0.0,3,200
59415,43,3900,0,1,0,0,6,0.83646667,1.0,0.0,3,200
59416,43,3900,0,1,0,0,7,-0.21871053,0.0,0.0,3,200
59417,43,3900,0,1,0,0,8,-1.1849544,-1.0,0.0,3,200
59418,43,3900,0,1,0,0,9,-0.07397148,0.0,0.0,3,200
59419,43,3900,0,1,0,0,10,0.9406909,1.0,0.0,3,200
59420,43,3900,0,1,0,0,11,-1.0413866,-1.0,0.0,3,200
59421,43,3900,0,1,0,0,12,-3.5996377,-4.0,0.0,3,200
59422,43,3900,0,1,0,0,13,0.33093858,0.0,0.0,3,200
59423,43,3900,0,1,0,0,14,4.4123344,4.0,0.0,3,200
59424,43,3900,0,1,0,0,15,0.39466062,0.0,0.0,3,200
59425,43,3900,0,1,0,0,16,-3.6225128,-4.0,0.0,3,200
59426,43,3900,0,1,0,0,17,4.4330544,4.0,0.0,3,200
59427,43,3900,0,1,0,0,18,4.6182995,5.0,0.0,3,200
59428,43,3900,0,1,0,0,19,4.6532993,5.0,0.0,3,200
59429,43,3900,0,1,0,0,20,2.5866263,3.0,0.0,3,200
59430,43,3900,0,0,1,0,0,0.69867325,1.0,0.035641026,6,200
59431,43,3900,0,0,1,0,1,-0.16757418,0.0,0.035641026,6,200
59432,43,3900,0,0,1,0,2,-1.212264,-1.0,0.035641026,6,200
59433,43,3900,0,0,1,0,3,-0.559836,0.0,0.035641026,6,200
59434,43,3900,0,0,1,0,4,0.41821143,1.0,0.035641026,6,200
59435,43,3900,0,0,1,0,5,-1.5799195,-1.0,0.035641026,6,200
59436,43,3900,0,0,1,0,6,1.329654,1.0,0.035641026,6,200
59437,43,3900,0,0,1,0,7,0.18501653,0.0,0.035641026,6,200
59438,43,3900,0,0,1,0,8,-0.7250177,-1.0,0.035641026,6,200
59439,43,3900,0,0,1,0,9,0.55230385,0.0,0.035641026,6,200
59440,43,3900,0,0,1,0,10,1.5614632,1.0,0.035641026,6,200
59441,43,3900,0,0,1,0,11,-0.41275162,-1.0,0.035641026,6,200
59442,43,3900,0,0,1,0,12,-2.4517088,-4.0,0.035641026,6,200
59443,43,3900,0,0,1,0,13,1.4739211,0.0,0.035641026,6,200
59444,43,3900,0,0,1,0,14,5.6708546,4.0,0.035641026,6,200
59445,43,3900,0,0,1,0,15,1.4148705,0.0,0.035641026,6,200
59446,43,3900,0,0,1,0,16,-2.5852807,-4.0,0.035641026,6,200
59447,43,3900,0,0,1,0,17,5.546568,4.0,0.035641026,6,200
59448,43,3900,0,0,1,0,18,3.1099114,5.0,0.035641026,6,200
59449,43,3900,0,0,1,0,19,3.1447651,5.0,0.035641026,6,200
59450,43,3900,0,0,1,0,20,0.98887384,3.0,0.035641026,6,200
59451,43,3900,0,0,0,1,0,0.54882884,1.0,0.035897437,20,200
59452,43,3900,0,0,0,1,1,-0.43594852,0.0,0.035897437,20,200
59453,43,3900,0,0,0,1,2,-1.4177164,-1.0,0.035897437,20,200
59454,43,3900,0,0,0,1,3,-0.16674238,0.0,0.035897437,20,200
59455,43,3900,0,0,0,1,4,0.6750563,1.0,0.035897437,20,200
59456,43,3900,0,0,0,1,5,-1.2661594,-1.0,0.035897437,20,200
59457,43,3900,0,0,0,1,6,1.4055488,1.0,0.035897437,20,200
59458,43,3900,0,0,0,1,7,0.17283371,0.0,0.035897437,20,200
59459,43,3900,0,0,0,1,8,-0.5952397,-1.0,0.035897437,20,200
59460,43,3900,0,0,0,1,9,0.22869909,0.0,0.035897437,20,200
59461,43,3900,0,0,0,1,10,1.1727648,1.0,0.035897437,20,200
59462,43,3900,0,0,0,1,11,-0.8393841,-1.0,0.035897437,20,200
59463,43,3900,0,0,0,1,12,-2.594877,-4.0,0.035897437,20,200
59464,43,3900,0,0,0,1,13,1.1287302,0.0,0.035897437,20,200
59465,43,3900,0,0,0,1,14,5.3556247,4.0,0.035897437,20,200
59466,43,3900,0,0,0,1,15,1.296555,0.0,0.035897437,20,200
59467,43,3900,0,0,0,1,16,-2.913567,-4.0,0.035897437,20,200
59468,43,3900,0,0,0,1,17,5.4285107,4.0,0.035897437,20,200
59469,43,3900,0,0,0,1,18,3.2290204,5.0,0.035897437,20,200
59470,43,3900,0,0,0,1,19,3.4999826,5.0,0.035897437,20,200
59471,43,3900,0,0,0,1,20,1.2076318,3.0,0.035897437,20,200
59472,44,3900,0,1,0,0,0,1.4423181,1.0,0.0,3,200
59473,44,3900,0,1,0,0,1,0.3737847,0.0,0.0,3,200
59474,44,3900,0,1,0,0,2,-0.5903308,-1.0,0.0,3,200
59475,44,3900,0,1,0,0,3,-0.20088162,0.0,0.0,3,200
59476,44,3900,0,1,0,0,4,0.8218905,1.0,0.0,3,200
59477,44,3900,0,1,0,0,5,-1.1372353,-1.0,0.0,3,200
59478,44,3900,0,1,0,0,6,0.6994333,1.0,0.0,3,200
59479,44,3900,0,1,0,0,7,-0.2725991,0.0,0.0,3,200
59480,44,3900,0,1,0,0,8,-1.3128116,-1.0,0.0,3,200
59481,44,3900,0,1,0,0,9,0.44779256,0.0,0.0,3,200
59482,44,3900,0,1,0,0,10,1.3979468,1.0,0.0,3,200
59483,44,3900,0,1,0,0,11,-0.67528015,-1.0,0.0,3,200
59484,44,3900,0,1,0,0,12,-3.5486205,-4.0,0.0,3,200
59485,44,3900,0,1,0,0,13,0.35999373,0.0,0.0,3,200
59486,44,3900,0,1,0,0,14,4.348279,4.0,0.0,3,200
59487,44,3900,0,1,0,0,15,0.742406,0.0,0.0,3,200
59488,44,3900,0,1,0,0,16,-3.3425565,-4.0,0.0,3,200
59489,44,3900,0,1,0,0,17,4.6094213,4.0,0.0,3,200
59490,44,3900,0,1,0,0,18,4.4285955,5.0,0.0,3,200
59491,44,3900,0,1,0,0,19,4.5222783,5.0,0.0,3,200
59492,44,3900,0,1,0,0,20,2.5575783,3.0,0.0,3,200
59493,44,3900,0,0,1,0,0,0.8905087,1.0,0.03102564,6,200
59494,44,3900,0,0,1,0,1,-0.09718078,0.0,0.03102564,6,200
59495,44,3900,0,0,1,0,2,-1.0747977,-1.0,0.03102564,6,200
59496,44,3900,0,0,1,0,3,-0.43594602,0.0,0.03102564,6,200
59497,44,3900,0,0,1,0,4,0.5154751,1.0,0.03102564,6,200
59498,44,3900,0,0,1,0,5,-1.3448473,-1.0,0.03102564,6,200
59499,44,3900,0,0,1,0,6,1.2209597,1.0,0.03102564,6,200
59500,44,3900,0,0,1,0,7,0.12846273,0.0,0.03102564,6,200
59501,44,3900,0,0,1,0,8,-0.83518535,-1.0,0.03102564,6,200
59502,44,3900,0,0,1,0,9,0.65568507,0.0,0.03102564,6,200
59503,44,3900,0,0,1,0,10,1.6336018,1.0,0.03102564,6,200
59504,44,3900,0,0,1,0,11,-0.48020467,-1.0,0.03102564,6,200
59505,44,3900,0,0,1,0,12,-2.0806646,-4.0,0.03102564,6,200
59506,44,3900,0,0,1,0,13,1.7040812,0.0,0.03102564,6,200
59507,44,3900,0,0,1,0,14,5.8978863,4.0,0.03102564,6,200
59508,44,3900,0,0,1,0,15,2.031497,0.0,0.03102564,6,200
59509,44,3900,0,0,1,0,16,-2.1717234,-4.0,0.03102564,6,200
59510,44,3900,0,0,1,0,17,5.9792414,4.0,0.03102564,6,200
59511,44,3900,0,0,1,0,18,2.6256287,5.0,0.03102564,6,200
59512,44,3900,0,0,1,0,19,2.8394911,5.0,0.03102564,6,200
59513,44,3900,0,0,1,0,20,0.6795099,3.0,0.03102564,6,200
59514,44,3900,0,0,0,1,0,0.61924726,1.0,0.03102564,20,200
59515,44,3900,0,0,0,1,1,-0.34624308,0.0,0.03102564,20,200
59516,44,3900,0,0,0,1,2,-1.228125,-1.0,0.03102564,20,200
59517,44,3900,0,0,0,1,3,-0.24509291,0.0,0.03102564,20,200
59518,44,3900,0,0,0,1,4,0.7237954,1.0,0.03102564,20,200
59519,44,3900,0,0,0,1,5,-1.2587795,-1.0,0.03102564,20,200
59520,44,3900,0,0,0,1,6,1.6068667,1.0,0.03102564,20,200
59521,44,3900,0,0,0,1,7,0.45600218,0.0,0.03102564,20,200
59522,44,3900,0,0,0,1,8,-0.522693,-1.0,0.03102564,20,200
59523,44,3900,0,0,0,1,9,0.45084977,0.0,0.03102564,20,200
59524,44,3900,0,0,0,1,10,1.376263,1.0,0.03102564,20,200
59525,44,3900,0,0,0,1,11,-0.63990515,-1.0,0.03102564,20,200
59526,44,3900,0,0,0,1,12,-1.889282,-4.0,0.03102564,20,200
59527,44,3900,0,0,0,1,13,2.068487,0.0,0.03102564,20,200
59528,44,3900,0,0,0,1,14,6.1158233,4.0,0.03102564,20,200
59529,44,3900,0,0,0,1,15,1.8979936,0.0,0.03102564,20,200
59530,44,3900,0,0,0,1,16,-2.1436474,-4.0,0.03102564,20,200
59531,44,3900,0,0,0,1,17,6.0355616,4.0,0.03102564,20,200
59532,44,3900,0,0,0,1,18,2.5896459,5.0,0.03102564,20,200
59533,44,3900,0,0,0,1,19,2.6441035,5.0,0.03102564,20,200
59534,44,3900,0,0,0,1,20,0.5382723,3.0,0.03102564,20,200
59535,45,3900,0,1,0,0,0,1.6219711,1.0,0.0,3,200
59536,45,3900,0,1,0,0,1,0.53938216,0.0,0.0,3,200
59537,45,3900,0,1,0,0,2,-0.48650533,-1.0,0.0,3,200
59538,45,3900,0,1,0,0,3,0.28472087,0.0,0.0,3,200
59539,45,3900,0,1,0,0,4,1.287661,1.0,0.0,3,200
59540,45,3900,0,1,0,0,5,-0.7013762,-1.0,0.0,3,200
59541,45,3900,0,1,0,0,6,0.28069824,1.0,0.0,3,200
59542,45,3900,0,1,0,0,7,-0.6189366,0.0,0.0,3,200
59543,45,3900,0,1,0,0,8,-1.6420305,-1.0,0.0,3,200
59544,45,3900,0,1,0,0,9,-0.20650567,0.0,0.0,3,200
59545,45,3900,0,1,0,0,10,0.7957369,1.0,0.0,3,200
59546,45,3900,0,1,0,0,11,-1.2424345,-1.0,0.0,3,200
59547,45,3900,0,1,0,0,12,-4.108204,-4.0,0.0,3,200
59548,45,3900,0,1,0,0,13,-0.0961011,0.0,0.0,3,200
59549,45,3900,0,1,0,0,14,3.8176625,4.0,0.0,3,200
59550,45,3900,0,1,0,0,15,0.18520528,0.0,0.0,3,200
59551,45,3900,0,1,0,0,16,-3.8287222,-4.0,0.0,3,200
59552,45,3900,0,1,0,0,17,4.0912285,4.0,0.0,3,200
59553,45,3900,0,1,0,0,18,4.996291,5.0,0.0,3,200
59554,45,3900,0,1,0,0,19,4.9906554,5.0,0.0,3,200
59555,45,3900,0,1,0,0,20,3.0745082,3.0,0.0,3,200
59556,45,3900,0,0,1,0,0,1.2396798,1.0,0.036666665,6,200
59557,45,3900,0,0,1,0,1,0.17207621,0.0,0.036666665,6,200
59558,45,3900,0,0,1,0,2,-0.8192273,-1.0,0.036666665,6,200
59559,45,3900,0,0,1,0,3,-0.26369458,0.0,0.036666665,6,200
59560,45,3900,0,0,1,0,4,0.72251797,1.0,0.036666665,6,200
59561,45,3900,0,0,1,0,5,-1.2522675,-1.0,0.036666665,6,200
59562,45,3900,0,0,1,0,6,0.3200477,1.0,0.036666665,6,200
59563,45,3900,0,0,1,0,7,-0.5553871,0.0,0.036666665,6,200
59564,45,3900,0,0,1,0,8,-1.6077408,-1.0,0.036666665,6,200
59565,45,3900,0,0,1,0,9,-0.0384495,0.0,0.036666665,6,200
59566,45,3900,0,0,1,0,10,0.98935205,1.0,0.036666665,6,200
59567,45,3900,0,0,1,0,11,-1.0709413,-1.0,0.036666665,6,200
59568,45,3900,0,0,1,0,12,-3.7216957,-4.0,0.036666665,6,200
59569,45,3900,0,0,1,0,13,0.35550755,0.0,0.036666665,6,200
59570,45,3900,0,0,1,0,14,4.328503,4.0,0.036666665,6,200
59571,45,3900,0,0,1,0,15,0.7066957,0.0,0.036666665,6,200
59572,45,3900,0,0,1,0,16,-3.2832863,-4.0,0.036666665,6,200
59573,45,3900,0,0,1,0,17,4.6982636,4.0,0.036666665,6,200
59574,45,3900,0,0,1,0,18,4.1238723,5.0,0.036666665,6,200
59575,45,3900,0,0,1,0,19,4.065468,5.0,0.036666665,6,200
59576,45,3900,0,0,1,0,20,2.1067717,3.0,0.036666665,6,200
59577,45,3900,0,0,0,1,0,0.65181345,1.0,0.04,20,200
59578,45,3900,0,0,0,1,1,-0.34365666,0.0,0.04,20,200
59579,45,3900,0,0,0,1,2,-1.2901069,-1.0,0.04,20,200
59580,45,3900,0,0,0,1,3,0.015702166,0.0,0.04,20,200
59581,45,3900,0,0,0,1,4,1.0574243,1.0,0.04,20,200
59582,45,3900,0,0,0,1,5,-1.0341291,-1.0,0.04,20,200
59583,45,3900,0,0,0,1,6,0.97411966,1.0,0.04,20,200
59584,45,3900,0,0,0,1,7,-0.18353777,0.0,0.04,20,200
59585,45,3900,0,0,0,1,8,-1.0973591,-1.0,0.04,20,200
59586,45,3900,0,0,0,1,9,-0.38357827,0.0,0.04,20,200
59587,45,3900,0,0,0,1,10,0.3810546,1.0,0.04,20,200
59588,45,3900,0,0,0,1,11,-1.5274779,-1.0,0.04,20,200
59589,45,3900,0,0,0,1,12,-3.488374,-4.0,0.04,20,200
59590,45,3900,0,0,0,1,13,0.4014639,0.0,0.04,20,200
59591,45,3900,0,0,0,1,14,4.3962026,4.0,0.04,20,200
59592,45,3900,0,0,0,1,15,0.078819714,0.0,0.04,20,200
59593,45,3900,0,0,0,1,16,-4.098546,-4.0,0.04,20,200
59594,45,3900,0,0,0,1,17,4.070471,4.0,0.04,20,200
59595,45,3900,0,0,0,1,18,4.292747,5.0,0.04,20,200
59596,45,3900,0,0,0,1,19,4.4843354,5.0,0.04,20,200
59597,45,3900,0,0,0,1,20,2.3889468,3.0,0.04,20,200
59598,46,3900,0,1,0,0,0,1.4338145,1.0,0.0,3,200
59599,46,3900,0,1,0,0,1,0.36289224,0.0,0.0,3,200
59600,46,3900,0,1,0,0,2,-0.61915815,-1.0,0.0,3,200
59601,46,3900,0,1,0,0,3,-0.086713225,0.0,0.0,3,200
59602,46,3900,0,1,0,0,4,0.90534395,1.0,0.0,3,200
59603,46,3900,0,1,0,0,5,-1.0787828,-1.0,0.0,3,200
59604,46,3900,0,1,0,0,6,0.42349425,1.0,0.0,3,200
59605,46,3900,0,1,0,0,7,-0.46417093,0.0,0.0,3,200
59606,46,3900,0,1,0,0,8,-1.496042,-1.0,0.0,3,200
59607,46,3900,0,1,0,0,9,0.12208753,0.0,0.0,3,200
59608,46,3900,0,1,0,0,10,1.1843075,1.0,0.0,3,200
59609,46,3900,0,1,0,0,11,-0.83510476,-1.0,0.0,3,200
59610,46,3900,0,1,0,0,12,-4.181993,-4.0,0.0,3,200
59611,46,3900,0,1,0,0,13,-0.0980171,0.0,0.0,3,200
59612,46,3900,0,1,0,0,14,3.8739102,4.0,0.0,3,200
59613,46,3900,0,1,0,0,15,0.21140091,0.0,0.0,3,200
59614,46,3900,0,1,0,0,16,-3.7281294,-4.0,0.0,3,200
59615,46,3900,0,1,0,0,17,4.2512674,4.0,0.0,3,200
59616,46,3900,0,1,0,0,18,5.0288634,5.0,0.0,3,200
59617,46,3900,0,1,0,0,19,4.9409404,5.0,0.0,3,200
59618,46,3900,0,1,0,0,20,2.9662025,3.0,0.0,3,200
59619,46,3900,0,0,1,0,0,0.7494531,1.0,0.034358975,6,200
59620,46,3900,0,0,1,0,1,-0.29105437,0.0,0.034358975,6,200
59621,46,3900,0,0,1,0,2,-1.3353865,-1.0,0.034358975,6,200
59622,46,3900,0,0,1,0,3,-0.49545074,0.0,0.034358975,6,200
59623,46,3900,0,0,1,0,4,0.49508974,1.0,0.034358975,6,200
59624,46,3900,0,0,1,0,5,-1.4841365,-1.0,0.034358975,6,200
59625,46,3900,0,0,1,0,6,1.0472115,1.0,0.034358975,6,200
59626,46,3900,0,0,1,0,7,0.11366928,0.0,0.034358975,6,200
59627,46,3900,0,0,1,0,8,-0.78264517,-1.0,0.034358975,6,200
59628,46,3900,0,0,1,0,9,0.4964527,0.0,0.034358975,6,200
59629,46,3900,0,0,1,0,10,1.5246644,1.0,0.034358975,6,200
59630,46,3900,0,0,1,0,11,-0.4209166,-1.0,0.034358975,6,200
59631,46,3900,0,0,1,0,12,-3.2337446,-4.0,0.034358975,6,200
59632,46,3900,0,0,1,0,13,0.81572294,0.0,0.034358975,6,200
59633,46,3900,0,0,1,0,14,4.9874206,4.0,0.034358975,6,200
59634,46,3900,0,0,1,0,15,1.1147255,0.0,0.034358975,6,200
59635,46,3900,0,0,1,0,16,-2.868031,-4.0,0.034358975,6,200
59636,46,3900,0,0,1,0,17,5.2819443,4.0,0.034358975,6,200
59637,46,3900,0,0,1,0,18,3.5970082,5.0,0.034358975,6,200
